Student_ID,Course,Total_Classes,Classes_Attended,Attendance_Percentage
897,E,120,73,60.83
901,E,120,73,60.83
937,E,120,73,60.83
941,E,120,73,60.83
990,E,120,73,60.83
1019,D,120,73,60.83
1059,D,120,73,60.83
1082,D,120,73,60.83
1112,D,120,73,60.83
1122,D,120,73,60.83
1135,D,120,73,60.83
1142,D,120,73,60.83
1158,D,120,73,60.83
1176,D,120,73,60.83
1264,D,120,73,60.83
1270,D,120,73,60.83
1319,D,120,73,60.83
1330,D,120,73,60.83
1362,D,120,73,60.83
1395,D,120,73,60.83
1432,D,120,73,60.83
1439,D,120,73,60.83
1442,D,120,73,60.83
1452,D,120,73,60.83
1503,C,120,73,60.83
1504,C,120,73,60.83
1516,C,120,73,60.83
1558,C,120,73,60.83
1575,C,120,73,60.83
1582,C,120,73,60.83
1643,C,120,73,60.83
1666,C,120,73,60.83
1678,C,120,73,60.83
1691,C,120,73,60.83
1697,C,120,73,60.83
1698,C,120,73,60.83
1703,C,120,73,60.83
1726,C,120,73,60.83
1778,C,120,73,60.83
1788,C,120,73,60.83
1849,C,120,73,60.83
1857,C,120,73,60.83
1873,C,120,73,60.83
1881,C,120,73,60.83
1885,C,120,73,60.83
1886,C,120,73,60.83
1893,C,120,73,60.83
1900,C,120,73,60.83
1914,C,120,73,60.83
1918,C,120,73,60.83
1938,C,120,73,60.83
1954,C,120,73,60.83
1980,C,120,73,60.83
2004,B,120,73,60.83
2037,G,120,73,60.83
2065,G,120,73,60.83
2071,B,120,73,60.83
2079,G,120,73,60.83
2082,G,120,73,60.83
2084,G,120,73,60.83
2086,B,120,73,60.83
2088,B,120,73,60.83
2091,B,120,73,60.83
2125,B,120,73,60.83
2131,B,120,73,60.83
2139,B,120,73,60.83
2158,B,120,73,60.83
2179,G,120,73,60.83
2181,G,120,73,60.83
2186,G,120,73,60.83
2199,G,120,73,60.83
2203,B,120,73,60.83
2206,B,120,73,60.83
2260,B,120,73,60.83
2264,G,120,73,60.83
2268,G,120,73,60.83
2286,G,120,73,60.83
2287,B,120,73,60.83
2303,G,120,73,60.83
2320,B,120,73,60.83
2334,B,120,73,60.83
2335,G,120,73,60.83
2349,G,120,73,60.83
2353,B,120,73,60.83
2353,G,120,73,60.83
2359,G,120,73,60.83
2373,G,120,73,60.83
2378,G,120,73,60.83
2391,B,120,73,60.83
2391,G,120,73,60.83
2413,G,120,73,60.83
2414,G,120,73,60.83
2424,G,120,73,60.83
2426,B,120,73,60.83
2427,G,120,73,60.83
2444,B,120,73,60.83
2447,G,120,73,60.83
2462,G,120,73,60.83
2469,G,120,73,60.83
2477,B,120,73,60.83
2485,G,120,73,60.83
2486,B,120,73,60.83
2501,A,120,73,60.83
2506,A,120,73,60.83
2508,A,120,73,60.83
2508,F,120,73,60.83
2537,F,120,73,60.83
2559,F,120,73,60.83
2581,F,120,73,60.83
2586,A,120,73,60.83
2591,F,120,73,60.83
2604,F,120,73,60.83
2608,A,120,73,60.83
2611,A,120,73,60.83
2614,A,120,73,60.83
2632,F,120,73,60.83
2642,A,120,73,60.83
2642,F,120,73,60.83
2682,A,120,73,60.83
2690,A,120,73,60.83
2694,F,120,73,60.83
2713,A,120,73,60.83
2717,F,120,73,60.83
2743,A,120,73,60.83
2751,A,120,73,60.83
2773,A,120,73,60.83
2810,F,120,73,60.83
2812,F,120,73,60.83
2849,F,120,73,60.83
2868,A,120,73,60.83
2874,F,120,73,60.83
2889,F,120,73,60.83
2894,A,120,73,60.83
2896,A,120,73,60.83
2909,A,120,73,60.83
2913,A,120,73,60.83
2914,F,120,73,60.83
2917,F,120,73,60.83
2918,A,120,73,60.83
2934,F,120,73,60.83
2941,F,120,73,60.83
2947,A,120,73,60.83
2957,F,120,73,60.83
2978,A,120,73,60.83
2980,A,120,73,60.83
2986,F,120,73,60.83
2995,A,120,73,60.83
2997,A,120,73,60.83
3017,E,120,73,60.83
3024,E,120,73,60.83
3036,E,120,73,60.83
3045,E,120,73,60.83
3066,E,120,73,60.83
3085,E,120,73,60.83
3090,E,120,73,60.83
3108,E,120,73,60.83
3109,E,120,73,60.83
3172,E,120,73,60.83
3178,E,120,73,60.83
3241,E,120,73,60.83
3243,E,120,73,60.83
3254,E,120,73,60.83
3303,E,120,73,60.83
3318,E,120,73,60.83
3339,E,120,73,60.83
3341,E,120,73,60.83
3391,E,120,73,60.83
3438,E,120,73,60.83
3477,E,120,73,60.83
3506,D,120,73,60.83
3507,D,120,73,60.83
3543,D,120,73,60.83
3545,D,120,73,60.83
3577,D,120,73,60.83
3580,D,120,73,60.83
3599,D,120,73,60.83
3600,D,120,73,60.83
3612,D,120,73,60.83
3622,D,120,73,60.83
3635,D,120,73,60.83
3649,D,120,73,60.83
3662,D,120,73,60.83
3671,D,120,73,60.83
3680,D,120,73,60.83
3695,D,120,73,60.83
3717,D,120,73,60.83
3720,D,120,73,60.83
3733,D,120,73,60.83
3735,D,120,73,60.83
3742,D,120,73,60.83
3768,D,120,73,60.83
3780,D,120,73,60.83
3815,D,120,73,60.83
3818,D,120,73,60.83
3833,D,120,73,60.83
3853,D,120,73,60.83
3874,D,120,73,60.83
3890,D,120,73,60.83
3891,D,120,73,60.83
3892,D,120,73,60.83
3894,D,120,73,60.83
3898,D,120,73,60.83
3917,D,120,73,60.83
3926,D,120,73,60.83
3929,D,120,73,60.83
3948,D,120,73,60.83
3993,D,120,73,60.83
3999,D,120,73,60.83
4007,C,120,73,60.83
4008,C,120,73,60.83
4013,C,120,73,60.83
4050,C,120,73,60.83
4051,C,120,73,60.83
4055,C,120,73,60.83
4108,C,120,73,60.83
4127,C,120,73,60.83
4128,C,120,73,60.83
4140,C,120,73,60.83
4204,C,120,73,60.83
4245,C,120,73,60.83
4263,C,120,73,60.83
4268,C,120,73,60.83
4277,C,120,73,60.83
4286,C,120,73,60.83
4296,C,120,73,60.83
4299,C,120,73,60.83
4316,C,120,73,60.83
4320,C,120,73,60.83
4330,C,120,73,60.83
4361,C,120,73,60.83
4368,C,120,73,60.83
4372,C,120,73,60.83
4417,C,120,73,60.83
4481,C,120,73,60.83
4492,C,120,73,60.83
4510,B,120,73,60.83
4518,B,120,73,60.83
4522,B,120,73,60.83
4523,G,120,73,60.83
4531,B,120,73,60.83
4532,G,120,73,60.83
4545,G,120,73,60.83
4549,G,120,73,60.83
4558,G,120,73,60.83
4590,G,120,73,60.83
4603,G,120,73,60.83
4605,G,120,73,60.83
4610,G,120,73,60.83
4621,G,120,73,60.83
4631,G,120,73,60.83
4644,B,120,73,60.83
4659,B,120,73,60.83
4677,B,120,73,60.83
4680,B,120,73,60.83
4695,B,120,73,60.83
4695,G,120,73,60.83
4705,B,120,73,60.83
4707,G,120,73,60.83
4754,B,120,73,60.83
4768,G,120,73,60.83
4782,G,120,73,60.83
4783,B,120,73,60.83
4786,G,120,73,60.83
4800,G,120,73,60.83
4804,B,120,73,60.83
4814,G,120,73,60.83
4825,G,120,73,60.83
4828,G,120,73,60.83
4839,G,120,73,60.83
4843,B,120,73,60.83
4843,G,120,73,60.83
4852,B,120,73,60.83
4853,B,120,73,60.83
4881,B,120,73,60.83
4897,G,120,73,60.83
4904,G,120,73,60.83
4909,G,120,73,60.83
4920,B,120,73,60.83
4924,B,120,73,60.83
4925,B,120,73,60.83
4926,G,120,73,60.83
4955,B,120,73,60.83
4973,G,120,73,60.83
4996,G,120,73,60.83
5,F,120,74,61.67
9,F,120,74,61.67
10,F,120,74,61.67
21,A,120,74,61.67
27,F,120,74,61.67
29,F,120,74,61.67
39,A,120,74,61.67
42,F,120,74,61.67
46,A,120,74,61.67
58,A,120,74,61.67
66,A,120,74,61.67
88,F,120,74,61.67
94,A,120,74,61.67
96,F,120,74,61.67
105,F,120,74,61.67
112,F,120,74,61.67
134,A,120,74,61.67
139,A,120,74,61.67
142,A,120,74,61.67
148,F,120,74,61.67
157,F,120,74,61.67
161,A,120,74,61.67
165,F,120,74,61.67
169,A,120,74,61.67
179,F,120,74,61.67
195,F,120,74,61.67
197,A,120,74,61.67
210,A,120,74,61.67
211,A,120,74,61.67
214,A,120,74,61.67
244,F,120,74,61.67
245,F,120,74,61.67
249,A,120,74,61.67
257,F,120,74,61.67
260,F,120,74,61.67
264,A,120,74,61.67
273,F,120,74,61.67
275,F,120,74,61.67
283,F,120,74,61.67
290,F,120,74,61.67
297,F,120,74,61.67
311,A,120,74,61.67
320,A,120,74,61.67
328,F,120,74,61.67
340,A,120,74,61.67
343,A,120,74,61.67
355,A,120,74,61.67
358,A,120,74,61.67
360,A,120,74,61.67
364,F,120,74,61.67
383,F,120,74,61.67
399,A,120,74,61.67
401,F,120,74,61.67
407,F,120,74,61.67
433,A,120,74,61.67
436,A,120,74,61.67
450,F,120,74,61.67
458,A,120,74,61.67
467,F,120,74,61.67
477,A,120,74,61.67
482,A,120,74,61.67
483,F,120,74,61.67
487,F,120,74,61.67
488,F,120,74,61.67
489,F,120,74,61.67
538,E,120,74,61.67
553,E,120,74,61.67
558,E,120,74,61.67
584,E,120,74,61.67
589,E,120,74,61.67
618,E,120,74,61.67
647,E,120,74,61.67
648,E,120,74,61.67
651,E,120,74,61.67
656,E,120,74,61.67
666,E,120,74,61.67
705,E,120,74,61.67
714,E,120,74,61.67
727,E,120,74,61.67
763,E,120,74,61.67
772,E,120,74,61.67
787,E,120,74,61.67
803,E,120,74,61.67
835,E,120,74,61.67
853,E,120,74,61.67
863,E,120,74,61.67
865,E,120,74,61.67
868,E,120,74,61.67
947,E,120,74,61.67
956,E,120,74,61.67
971,E,120,74,61.67
972,E,120,74,61.67
994,E,120,74,61.67
1018,D,120,74,61.67
1024,D,120,74,61.67
1054,D,120,74,61.67
1063,D,120,74,61.67
1069,D,120,74,61.67
1090,D,120,74,61.67
1102,D,120,74,61.67
1133,D,120,74,61.67
1156,D,120,74,61.67
1166,D,120,74,61.67
1168,D,120,74,61.67
1189,D,120,74,61.67
1192,D,120,74,61.67
1200,D,120,74,61.67
1214,D,120,74,61.67
1215,D,120,74,61.67
1218,D,120,74,61.67
1235,D,120,74,61.67
1281,D,120,74,61.67
1300,D,120,74,61.67
1333,D,120,74,61.67
1355,D,120,74,61.67
1371,D,120,74,61.67
1378,D,120,74,61.67
1384,D,120,74,61.67
1399,D,120,74,61.67
1410,D,120,74,61.67
1426,D,120,74,61.67
1427,D,120,74,61.67
1447,D,120,74,61.67
1451,D,120,74,61.67
1458,D,120,74,61.67
1469,D,120,74,61.67
1483,D,120,74,61.67
1485,D,120,74,61.67
1496,D,120,74,61.67
1506,C,120,74,61.67
1508,C,120,74,61.67
1545,C,120,74,61.67
1548,C,120,74,61.67
1561,C,120,74,61.67
1573,C,120,74,61.67
1594,C,120,74,61.67
1600,C,120,74,61.67
1624,C,120,74,61.67
1632,C,120,74,61.67
1660,C,120,74,61.67
1686,C,120,74,61.67
1716,C,120,74,61.67
1745,C,120,74,61.67
1780,C,120,74,61.67
1827,C,120,74,61.67
1833,C,120,74,61.67
1835,C,120,74,61.67
1907,C,120,74,61.67
1947,C,120,74,61.67
1952,C,120,74,61.67
1981,C,120,74,61.67
2023,B,120,74,61.67
2026,G,120,74,61.67
2036,G,120,74,61.67
2037,B,120,74,61.67
2038,B,120,74,61.67
2041,B,120,74,61.67
2054,B,120,74,61.67
2056,B,120,74,61.67
2068,G,120,74,61.67
2073,G,120,74,61.67
2078,B,120,74,61.67
2078,G,120,74,61.67
2085,B,120,74,61.67
2091,G,120,74,61.67
2099,B,120,74,61.67
2104,B,120,74,61.67
2111,G,120,74,61.67
2114,G,120,74,61.67
2129,B,120,74,61.67
2130,G,120,74,61.67
2134,B,120,74,61.67
2136,B,120,74,61.67
2143,B,120,74,61.67
2155,G,120,74,61.67
2156,G,120,74,61.67
2174,B,120,74,61.67
2182,G,120,74,61.67
2185,G,120,74,61.67
2194,G,120,74,61.67
2213,G,120,74,61.67
2214,B,120,74,61.67
2239,G,120,74,61.67
2243,B,120,74,61.67
2248,B,120,74,61.67
2253,B,120,74,61.67
2264,B,120,74,61.67
2265,B,120,74,61.67
2292,G,120,74,61.67
2294,G,120,74,61.67
2301,G,120,74,61.67
2304,B,120,74,61.67
2313,G,120,74,61.67
2323,G,120,74,61.67
2326,G,120,74,61.67
2329,G,120,74,61.67
2351,B,120,74,61.67
2352,B,120,74,61.67
2361,G,120,74,61.67
2366,G,120,74,61.67
2372,B,120,74,61.67
2390,G,120,74,61.67
2407,B,120,74,61.67
2464,B,120,74,61.67
2467,B,120,74,61.67
2468,G,120,74,61.67
2471,B,120,74,61.67
2491,B,120,74,61.67
2509,A,120,74,61.67
2514,F,120,74,61.67
2516,A,120,74,61.67
2517,F,120,74,61.67
2531,F,120,74,61.67
2543,A,120,74,61.67
2544,A,120,74,61.67
2561,A,120,74,61.67
2562,A,120,74,61.67
2577,A,120,74,61.67
2585,A,120,74,61.67
2595,F,120,74,61.67
2631,F,120,74,61.67
2637,A,120,74,61.67
2637,F,120,74,61.67
2638,F,120,74,61.67
2672,A,120,74,61.67
2674,A,120,74,61.67
2695,F,120,74,61.67
2700,F,120,74,61.67
2706,F,120,74,61.67
2712,A,120,74,61.67
2720,A,120,74,61.67
2723,A,120,74,61.67
2732,F,120,74,61.67
2761,A,120,74,61.67
2762,A,120,74,61.67
2767,A,120,74,61.67
2772,A,120,74,61.67
2777,A,120,74,61.67
2783,A,120,74,61.67
2784,F,120,74,61.67
2797,F,120,74,61.67
2799,F,120,74,61.67
2800,F,120,74,61.67
2802,A,120,74,61.67
2806,F,120,74,61.67
2815,A,120,74,61.67
2822,A,120,74,61.67
2831,F,120,74,61.67
2835,F,120,74,61.67
2861,A,120,74,61.67
2892,F,120,74,61.67
2912,A,120,74,61.67
2912,F,120,74,61.67
2915,A,120,74,61.67
2915,F,120,74,61.67
2916,F,120,74,61.67
2921,A,120,74,61.67
2922,A,120,74,61.67
2930,A,120,74,61.67
2938,F,120,74,61.67
2942,A,120,74,61.67
2959,F,120,74,61.67
2972,F,120,74,61.67
3000,E,120,74,61.67
3002,E,120,74,61.67
3006,E,120,74,61.67
3015,E,120,74,61.67
3019,E,120,74,61.67
3040,E,120,74,61.67
3047,E,120,74,61.67
3050,E,120,74,61.67
3059,E,120,74,61.67
3080,E,120,74,61.67
3096,E,120,74,61.67
3129,E,120,74,61.67
3135,E,120,74,61.67
3136,E,120,74,61.67
3139,E,120,74,61.67
3157,E,120,74,61.67
3190,E,120,74,61.67
3196,E,120,74,61.67
3203,E,120,74,61.67
3209,E,120,74,61.67
3212,E,120,74,61.67
3213,E,120,74,61.67
3220,E,120,74,61.67
3227,E,120,74,61.67
3255,E,120,74,61.67
3258,E,120,74,61.67
3280,E,120,74,61.67
3287,E,120,74,61.67
3291,E,120,74,61.67
3314,E,120,74,61.67
3316,E,120,74,61.67
3337,E,120,74,61.67
3425,E,120,74,61.67
3431,E,120,74,61.67
3437,E,120,74,61.67
3439,E,120,74,61.67
3464,E,120,74,61.67
3468,E,120,74,61.67
3476,E,120,74,61.67
3495,E,120,74,61.67
3510,D,120,74,61.67
3544,D,120,74,61.67
3546,D,120,74,61.67
3549,D,120,74,61.67
3585,D,120,74,61.67
3603,D,120,74,61.67
3651,D,120,74,61.67
3664,D,120,74,61.67
3665,D,120,74,61.67
3678,D,120,74,61.67
3686,D,120,74,61.67
3690,D,120,74,61.67
3692,D,120,74,61.67
3718,D,120,74,61.67
3728,D,120,74,61.67
3730,D,120,74,61.67
3748,D,120,74,61.67
3775,D,120,74,61.67
3836,D,120,74,61.67
3857,D,120,74,61.67
3878,D,120,74,61.67
3884,D,120,74,61.67
3886,D,120,74,61.67
3897,D,120,74,61.67
3942,D,120,74,61.67
3946,D,120,74,61.67
3989,D,120,74,61.67
3997,D,120,74,61.67
4018,C,120,74,61.67
4096,C,120,74,61.67
4099,C,120,74,61.67
4102,C,120,74,61.67
4113,C,120,74,61.67
4135,C,120,74,61.67
4153,C,120,74,61.67
4198,C,120,74,61.67
4242,C,120,74,61.67
4260,C,120,74,61.67
4261,C,120,74,61.67
4262,C,120,74,61.67
4264,C,120,74,61.67
4329,C,120,74,61.67
4340,C,120,74,61.67
4346,C,120,74,61.67
4350,C,120,74,61.67
4369,C,120,74,61.67
4433,C,120,74,61.67
4441,C,120,74,61.67
4467,C,120,74,61.67
4478,C,120,74,61.67
4521,B,120,74,61.67
4533,G,120,74,61.67
4534,G,120,74,61.67
4550,B,120,74,61.67
4553,B,120,74,61.67
4560,B,120,74,61.67
4565,B,120,74,61.67
4569,B,120,74,61.67
4580,B,120,74,61.67
4588,G,120,74,61.67
4589,G,120,74,61.67
4602,G,120,74,61.67
4604,B,120,74,61.67
4605,B,120,74,61.67
4613,G,120,74,61.67
4616,B,120,74,61.67
4632,B,120,74,61.67
4639,G,120,74,61.67
4643,G,120,74,61.67
4668,G,120,74,61.67
4669,B,120,74,61.67
4674,G,120,74,61.67
4683,B,120,74,61.67
4701,G,120,74,61.67
4714,G,120,74,61.67
4721,B,120,74,61.67
4728,G,120,74,61.67
4730,G,120,74,61.67
4731,B,120,74,61.67
4736,G,120,74,61.67
4739,B,120,74,61.67
4746,G,120,74,61.67
4750,G,120,74,61.67
4756,B,120,74,61.67
4765,G,120,74,61.67
4774,B,120,74,61.67
4775,G,120,74,61.67
4782,B,120,74,61.67
4796,B,120,74,61.67
4799,B,120,74,61.67
4807,B,120,74,61.67
4811,G,120,74,61.67
4815,G,120,74,61.67
4842,G,120,74,61.67
4848,G,120,74,61.67
4852,G,120,74,61.67
4877,G,120,74,61.67
4910,G,120,74,61.67
4917,G,120,74,61.67
4929,G,120,74,61.67
4934,G,120,74,61.67
4940,G,120,74,61.67
4942,B,120,74,61.67
4950,G,120,74,61.67
4958,B,120,74,61.67
4971,G,120,74,61.67
4978,G,120,74,61.67
4984,G,120,74,61.67
4987,B,120,74,61.67
4995,B,120,74,61.67
4997,G,120,74,61.67
20,F,120,75,62.5
28,F,120,75,62.5
33,A,120,75,62.5
73,A,120,75,62.5
74,A,120,75,62.5
88,A,120,75,62.5
89,F,120,75,62.5
93,A,120,75,62.5
104,F,120,75,62.5
116,F,120,75,62.5
120,A,120,75,62.5
123,A,120,75,62.5
123,F,120,75,62.5
124,A,120,75,62.5
131,A,120,75,62.5
145,A,120,75,62.5
154,F,120,75,62.5
159,F,120,75,62.5
166,F,120,75,62.5
172,A,120,75,62.5
182,A,120,75,62.5
183,A,120,75,62.5
186,F,120,75,62.5
187,F,120,75,62.5
189,A,120,75,62.5
192,A,120,75,62.5
195,A,120,75,62.5
197,F,120,75,62.5
200,A,120,75,62.5
206,A,120,75,62.5
213,A,120,75,62.5
220,F,120,75,62.5
223,F,120,75,62.5
227,F,120,75,62.5
236,A,120,75,62.5
240,F,120,75,62.5
241,A,120,75,62.5
243,A,120,75,62.5
252,A,120,75,62.5
267,A,120,75,62.5
274,F,120,75,62.5
279,A,120,75,62.5
282,A,120,75,62.5
289,A,120,75,62.5
289,F,120,75,62.5
292,F,120,75,62.5
304,A,120,75,62.5
305,F,120,75,62.5
308,F,120,75,62.5
319,F,120,75,62.5
333,F,120,75,62.5
341,A,120,75,62.5
348,F,120,75,62.5
349,A,120,75,62.5
354,F,120,75,62.5
383,A,120,75,62.5
387,F,120,75,62.5
389,F,120,75,62.5
390,F,120,75,62.5
397,F,120,75,62.5
406,A,120,75,62.5
431,F,120,75,62.5
443,F,120,75,62.5
470,A,120,75,62.5
491,F,120,75,62.5
498,A,120,75,62.5
502,E,120,75,62.5
555,E,120,75,62.5
559,E,120,75,62.5
591,E,120,75,62.5
593,E,120,75,62.5
623,E,120,75,62.5
642,E,120,75,62.5
645,E,120,75,62.5
659,E,120,75,62.5
706,E,120,75,62.5
711,E,120,75,62.5
738,E,120,75,62.5
771,E,120,75,62.5
794,E,120,75,62.5
801,E,120,75,62.5
828,E,120,75,62.5
834,E,120,75,62.5
846,E,120,75,62.5
891,E,120,75,62.5
893,E,120,75,62.5
904,E,120,75,62.5
916,E,120,75,62.5
924,E,120,75,62.5
933,E,120,75,62.5
936,E,120,75,62.5
948,E,120,75,62.5
958,E,120,75,62.5
977,E,120,75,62.5
1001,D,120,75,62.5
1002,D,120,75,62.5
1011,D,120,75,62.5
1028,D,120,75,62.5
1033,D,120,75,62.5
1125,D,120,75,62.5
1128,D,120,75,62.5
1137,D,120,75,62.5
1141,D,120,75,62.5
1144,D,120,75,62.5
1150,D,120,75,62.5
1162,D,120,75,62.5
1181,D,120,75,62.5
1190,D,120,75,62.5
1199,D,120,75,62.5
1222,D,120,75,62.5
1225,D,120,75,62.5
1234,D,120,75,62.5
1297,D,120,75,62.5
1304,D,120,75,62.5
1306,D,120,75,62.5
1354,D,120,75,62.5
1364,D,120,75,62.5
1392,D,120,75,62.5
1393,D,120,75,62.5
1398,D,120,75,62.5
1418,D,120,75,62.5
1419,D,120,75,62.5
1435,D,120,75,62.5
1443,D,120,75,62.5
1449,D,120,75,62.5
1462,D,120,75,62.5
1466,D,120,75,62.5
1479,D,120,75,62.5
1487,D,120,75,62.5
1500,C,120,75,62.5
1522,C,120,75,62.5
1529,C,120,75,62.5
1560,C,120,75,62.5
1574,C,120,75,62.5
1579,C,120,75,62.5
1586,C,120,75,62.5
1598,C,120,75,62.5
1602,C,120,75,62.5
1611,C,120,75,62.5
1641,C,120,75,62.5
1657,C,120,75,62.5
1683,C,120,75,62.5
1692,C,120,75,62.5
1710,C,120,75,62.5
1711,C,120,75,62.5
1724,C,120,75,62.5
1754,C,120,75,62.5
1812,C,120,75,62.5
1894,C,120,75,62.5
1913,C,120,75,62.5
1923,C,120,75,62.5
1955,C,120,75,62.5
1956,C,120,75,62.5
1962,C,120,75,62.5
1963,C,120,75,62.5
1988,C,120,75,62.5
1990,C,120,75,62.5
2003,B,120,75,62.5
2008,B,120,75,62.5
2009,G,120,75,62.5
2010,G,120,75,62.5
2021,B,120,75,62.5
2032,G,120,75,62.5
2035,G,120,75,62.5
2040,G,120,75,62.5
2045,G,120,75,62.5
2048,G,120,75,62.5
2059,G,120,75,62.5
2061,B,120,75,62.5
2077,B,120,75,62.5
2092,G,120,75,62.5
2097,G,120,75,62.5
2113,G,120,75,62.5
2121,B,120,75,62.5
2122,G,120,75,62.5
2128,G,120,75,62.5
2133,B,120,75,62.5
2147,B,120,75,62.5
2163,B,120,75,62.5
2178,G,120,75,62.5
2184,G,120,75,62.5
2186,B,120,75,62.5
2188,B,120,75,62.5
2192,B,120,75,62.5
2210,G,120,75,62.5
2212,B,120,75,62.5
2217,B,120,75,62.5
2230,B,120,75,62.5
2233,B,120,75,62.5
2235,B,120,75,62.5
2243,G,120,75,62.5
2252,B,120,75,62.5
2255,B,120,75,62.5
2258,B,120,75,62.5
2266,B,120,75,62.5
2266,G,120,75,62.5
2268,B,120,75,62.5
2269,G,120,75,62.5
2272,B,120,75,62.5
2290,G,120,75,62.5
2293,B,120,75,62.5
2303,B,120,75,62.5
2307,G,120,75,62.5
2311,G,120,75,62.5
2314,G,120,75,62.5
2326,B,120,75,62.5
2327,B,120,75,62.5
2330,B,120,75,62.5
2331,G,120,75,62.5
2337,B,120,75,62.5
2361,B,120,75,62.5
2377,G,120,75,62.5
2384,B,120,75,62.5
2394,B,120,75,62.5
2405,B,120,75,62.5
2411,G,120,75,62.5
2415,B,120,75,62.5
2419,G,120,75,62.5
2428,B,120,75,62.5
2431,G,120,75,62.5
2432,G,120,75,62.5
2436,B,120,75,62.5
2453,B,120,75,62.5
2461,G,120,75,62.5
2473,B,120,75,62.5
2499,G,120,75,62.5
2526,F,120,75,62.5
2531,A,120,75,62.5
2535,F,120,75,62.5
2536,A,120,75,62.5
2552,A,120,75,62.5
2588,F,120,75,62.5
2590,F,120,75,62.5
2594,A,120,75,62.5
2600,F,120,75,62.5
2611,F,120,75,62.5
2621,A,120,75,62.5
2626,A,120,75,62.5
2635,A,120,75,62.5
2636,F,120,75,62.5
2641,A,120,75,62.5
2653,A,120,75,62.5
2655,F,120,75,62.5
2656,F,120,75,62.5
2661,A,120,75,62.5
2667,A,120,75,62.5
2670,A,120,75,62.5
2687,F,120,75,62.5
2692,A,120,75,62.5
2710,A,120,75,62.5
2716,F,120,75,62.5
2731,F,120,75,62.5
2734,A,120,75,62.5
2742,F,120,75,62.5
2756,F,120,75,62.5
2758,F,120,75,62.5
2763,F,120,75,62.5
2766,F,120,75,62.5
2768,F,120,75,62.5
2775,F,120,75,62.5
2781,A,120,75,62.5
2795,F,120,75,62.5
2796,F,120,75,62.5
2809,F,120,75,62.5
2827,F,120,75,62.5
2833,F,120,75,62.5
2855,F,120,75,62.5
2860,A,120,75,62.5
2865,A,120,75,62.5
2877,F,120,75,62.5
2879,A,120,75,62.5
2879,F,120,75,62.5
2889,A,120,75,62.5
2890,F,120,75,62.5
2899,F,120,75,62.5
2905,A,120,75,62.5
2943,F,120,75,62.5
2953,A,120,75,62.5
2962,A,120,75,62.5
2963,A,120,75,62.5
2966,A,120,75,62.5
2968,A,120,75,62.5
2971,A,120,75,62.5
2971,F,120,75,62.5
2987,A,120,75,62.5
2987,F,120,75,62.5
2988,F,120,75,62.5
2989,F,120,75,62.5
2992,F,120,75,62.5
2999,F,120,75,62.5
3003,E,120,75,62.5
3014,E,120,75,62.5
3039,E,120,75,62.5
3057,E,120,75,62.5
3074,E,120,75,62.5
3094,E,120,75,62.5
3097,E,120,75,62.5
3101,E,120,75,62.5
3124,E,120,75,62.5
3174,E,120,75,62.5
3179,E,120,75,62.5
3193,E,120,75,62.5
3230,E,120,75,62.5
3235,E,120,75,62.5
3239,E,120,75,62.5
3265,E,120,75,62.5
3267,E,120,75,62.5
3276,E,120,75,62.5
3283,E,120,75,62.5
3313,E,120,75,62.5
3325,E,120,75,62.5
3329,E,120,75,62.5
3331,E,120,75,62.5
3345,E,120,75,62.5
3377,E,120,75,62.5
3383,E,120,75,62.5
3385,E,120,75,62.5
3419,E,120,75,62.5
3441,E,120,75,62.5
3444,E,120,75,62.5
3446,E,120,75,62.5
3448,E,120,75,62.5
3449,E,120,75,62.5
3466,E,120,75,62.5
3478,E,120,75,62.5
3483,E,120,75,62.5
3488,E,120,75,62.5
3504,D,120,75,62.5
3536,D,120,75,62.5
3589,D,120,75,62.5
3590,D,120,75,62.5
3595,D,120,75,62.5
3611,D,120,75,62.5
3633,D,120,75,62.5
3653,D,120,75,62.5
3668,D,120,75,62.5
3699,D,120,75,62.5
3721,D,120,75,62.5
3743,D,120,75,62.5
3752,D,120,75,62.5
3760,D,120,75,62.5
3786,D,120,75,62.5
3823,D,120,75,62.5
3827,D,120,75,62.5
3837,D,120,75,62.5
3841,D,120,75,62.5
3854,D,120,75,62.5
3861,D,120,75,62.5
3875,D,120,75,62.5
3900,D,120,75,62.5
3921,D,120,75,62.5
3933,D,120,75,62.5
3937,D,120,75,62.5
3961,D,120,75,62.5
3986,D,120,75,62.5
4002,C,120,75,62.5
4004,C,120,75,62.5
4023,C,120,75,62.5
4042,C,120,75,62.5
4073,C,120,75,62.5
4111,C,120,75,62.5
4119,C,120,75,62.5
4130,C,120,75,62.5
4182,C,120,75,62.5
4190,C,120,75,62.5
4202,C,120,75,62.5
4205,C,120,75,62.5
4206,C,120,75,62.5
4230,C,120,75,62.5
4233,C,120,75,62.5
4237,C,120,75,62.5
4281,C,120,75,62.5
4312,C,120,75,62.5
4341,C,120,75,62.5
4362,C,120,75,62.5
4363,C,120,75,62.5
4367,C,120,75,62.5
4371,C,120,75,62.5
4376,C,120,75,62.5
4396,C,120,75,62.5
4401,C,120,75,62.5
4416,C,120,75,62.5
4426,C,120,75,62.5
4428,C,120,75,62.5
4438,C,120,75,62.5
4450,C,120,75,62.5
4456,C,120,75,62.5
4457,C,120,75,62.5
4460,C,120,75,62.5
4464,C,120,75,62.5
4473,C,120,75,62.5
